PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251252;12;2025;8436154;1;1;1;70;;1;1435.019566;76;1;;;;;;;;;1;;12;0;4;1;10;2;2;;2;;.;5311;85;8511
20251252;12;2025;8436155;1;1;1;70;;1;1437.2531775;76;1;;;;;;;;;1;;11;0;9;2;10;2;3;;2;;.;2310;85;8544
20251252;12;2025;8436156;1;1;1;70;;1;2035.2496481;76;1;;;;;2;3;;1423500;1;;60;0;9;1;2;2;2;;2;;.;5120;56;5611
20251252;12;2025;8436156;1;2;1;70;;1;2035.2496481;76;1;;;;;2;2;;1423500;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436161;1;1;1;70;;1;3856.1400491;76;1;;;;;;;;;1;;84;0;9;4;1;2;2;;2;;.;7531;13;1392
20251252;12;2025;8436161;1;2;1;70;;1;3856.1400491;76;1;;;;;;;;;1;;34;0;5;1;10;2;3;;2;;.;5414;01;0124
20251252;12;2025;8436162;1;1;1;70;;1;2663.7550695;76;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;7531;95;9529
20251252;12;2025;8436166;1;2;1;70;;1;3574.4354606;76;1;;;;;;;;;1;;3;0;8;1;2;2;2;;2;;.;5223;47;4719
20251252;12;2025;8436166;1;3;1;70;;1;3574.4354606;76;1;;;;;2;5;;1423500;1;;2;0;3;4;1;2;2;;2;;.;5142;96;9602
20251252;12;2025;8436171;1;1;1;70;;1;3010.113414;76;1;;;;;;;;;1;;1;0;1;1;2;2;2;;2;;.;5223;47;4771
20251252;12;2025;8436172;1;1;1;70;;1;3856.1400491;76;1;;;;;2;5;;1423500;1;;15;0;4;1;2;2;2;;2;;.;9313;41;4111
20251252;12;2025;8436172;1;2;1;70;;1;3856.1400491;76;1;;;;;1;;36;600000;1;;120;0;4;1;10;2;3;;2;;.;9112;84;8424
20251252;12;2025;8436173;1;1;1;70;;1;6080.3480877;76;1;;;;;;;;;1;;12;0;7;4;1;2;2;;2;;.;9520;92;9200
20251252;12;2025;8436173;1;4;1;70;;1;6080.3480877;76;;1;4;1;;;;40;1423500;1;;1;0;1;1;3;2;2;;2;;5131;5131;56;5611
20251252;12;2025;8436175;1;2;1;70;;1;2905.3977666;76;1;;;;;1;;42;1200000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436176;1;1;1;70;;2;1958.195023;76;1;;;;;;;;;1;;36;0;4;7;5;2;2;;2;;.;9211;01;0141
20251252;12;2025;8436176;1;2;1;70;;2;1958.195023;76;1;;;;;;;;;1;;408;0;6;7;7;2;2;;2;;.;9211;01;0115
20251252;12;2025;8436177;1;1;1;70;;2;3613.4994033;76;1;;;;;1;;48;1423500;1;;11;2;8;4;10;2;2;;1;600000;.;2431;84;8412
20251252;12;2025;8436178;1;2;1;70;;2;1462.3299839;76;1;;;;;2;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436181;1;1;1;70;;1;6744.7876531;76;1;;;;;;;;;1;;288;0;5;4;10;2;3;;2;;.;2320;85;8551
20251252;12;2025;8436183;1;2;1;70;;1;7244.2692337;76;1;;;;;1;;22;711750;1;;36;0;4;7;4;2;2;;2;;.;6112;01;0123
20251252;12;2025;8436184;1;1;1;70;;1;7244.2692337;76;;1;12;4;;;;44;2500000;1;;24;0;3;4;2;2;2;;2;;4214;4214;64;6499
20251252;12;2025;8436185;1;1;1;70;;1;4975.6589778;76;1;;;;;;;;;1;;408;0;5;1;10;2;3;;2;;.;7233;10;1071
20251252;12;2025;8436185;1;2;1;70;;1;4975.6589778;76;1;;;;;;;;;1;;0;2;8;3;1;2;3;;1;60000;.;9111;97;9700
20251252;12;2025;8436188;1;2;1;70;;1;1459.1590948;76;1;;;;;;;;;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436190;1;1;1;70;;1;2574.0413001;76;;1;8;3;;;;44;1423500;2;;;;;;;;2;;2;;9111;;;
20251252;12;2025;8436191;1;4;1;70;;1;6962.8912229;76;1;;;;;;;;;1;;144;0;3;3;1;2;2;;2;;.;5311;97;9700
20251252;12;2025;8436192;1;2;1;70;;1;3265.2762042;76;1;;;;;1;;22;600000;1;;240;0;7;4;1;2;3;;2;;.;5223;47;4761
20251252;12;2025;8436194;1;1;1;70;;1;506.47291825;17;1;;;;;1;;40;500000;1;;2;0;4;4;1;2;2;;2;;.;6222;03;0312
20251252;12;2025;8436194;1;2;1;70;;1;506.47291825;17;1;;;;;;;;;1;;2;0;4;1;2;2;2;;1;60000;.;9112;56;5619
20251252;12;2025;8436196;1;1;1;70;;1;639.18926593;17;1;;;;;;;;;1;;84;0;4;4;1;2;3;;2;;.;1420;47;4761
20251252;12;2025;8436197;1;2;1;70;;1;619.25188224;17;;1;4;4;;;;48;1400000;1;;1;2;8;4;1;2;2;;1;1000000;9111;9111;81;8121
20251252;12;2025;8436198;1;1;1;70;;1;617.98683236;17;1;;;;;;;;;1;;84;0;3;4;1;2;2;;2;;.;5212;56;5619
20251252;12;2025;8436198;1;2;1;70;;1;617.98683236;17;;1;4;1;;;;45;1423500;1;;12;0;4;1;4;2;2;;2;;3322;5223;47;4769
20251252;12;2025;8436198;1;3;1;70;;1;617.98683236;17;1;;;;;;;;;1;;108;0;7;4;1;2;2;;2;;.;9520;47;4789
20251252;12;2025;8436198;1;4;1;70;;1;617.98683236;17;1;;;;;;;;;1;;456;0;4;7;2;2;2;;2;;.;9211;01;0111
20251252;12;2025;8436199;1;1;1;70;;1;704.70724532;17;1;;;;;1;;40;500000;1;;1;0;4;4;1;2;2;;1;150000;.;9211;07;0722
20251252;12;2025;8436201;1;1;1;70;;1;398.87241443;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436202;1;1;1;70;;1;529.70138833;17;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;9411;56;5619
20251252;12;2025;8436202;1;2;1;70;;1;529.70138833;17;1;;;;;;;;;1;;36;0;4;7;3;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436203;1;2;1;70;;1;328.53608125;17;1;;;;;;;;;1;;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436204;1;1;1;70;;1;277.43721854;63;1;;;;;2;5;;1600000;1;;420;0;3;1;10;2;2;;2;;.;5230;49;4921
20251252;12;2025;8436206;1;2;1;70;;1;520.69493471;63;1;;;;;2;5;;1423500;1;;24;0;3;2;10;2;2;;2;;.;4120;84;8412
20251252;12;2025;8436206;1;4;1;70;;1;520.69493471;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436207;1;1;1;70;;1;277.43721854;63;1;;;;;;;;;1;;360;1;3;2;10;2;2;;2;;.;4229;86;8610
20251252;12;2025;8436208;1;1;1;70;;1;248.57090893;63;;1;2;5;;;;44;2000000;1;;0;2;8;5;2;2;2;;1;2000000;3123;3123;41;4111
20251252;12;2025;8436210;1;1;1;70;;1;222.18423129;63;;1;4;4;;;;24;600000;1;;1;0;7;4;1;2;2;;1;300000;9111;9520;47;4789
20251252;12;2025;8436210;1;2;1;70;;1;222.18423129;63;;1;8;2;;;;44;1423500;1;;1;2;8;1;5;2;2;;1;1000000;5321;5230;92;9200
20251252;12;2025;8436211;1;1;1;70;;1;263.68259574;63;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;9411;56;5619
20251252;12;2025;8436212;1;2;1;70;;1;657.2861901;63;1;;;;;2;5;;1423500;1;;24;0;3;1;4;2;2;;2;;.;9112;55;5511
20251252;12;2025;8436213;1;1;1;70;;1;471.27095177;63;;1;8;3;;;;24;800000;1;;12;0;3;1;3;2;2;;2;;9111;9112;55;5511
20251252;12;2025;8436213;1;2;1;70;;1;471.27095177;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436214;1;1;1;70;;1;524.65357066;63;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;7412;95;9522
20251252;12;2025;8436214;1;2;1;70;;1;524.65357066;63;1;;;;;2;5;;1423500;1;;60;0;3;3;2;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436214;1;3;1;70;;1;524.65357066;63;1;;;;;;3;;1423500;1;;1;2;1;1;6;2;2;;2;;.;4212;92;9200
20251252;12;2025;8436215;1;2;1;70;;1;282.70146929;63;;1;3;1;;;;44;1423500;1;;13;0;1;1;3;2;2;;2;;5321;3344;86;8691
20251252;12;2025;8436215;1;3;1;70;;1;282.70146929;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436216;1;1;1;70;;1;180.32866924;63;1;;;;;2;2;;800000;1;;2;0;4;4;1;2;2;;2;;.;6113;81;8130
20251252;12;2025;8436218;1;1;1;70;;1;173.88835962;63;1;;;;;;;;;1;;240;4;5;1;8;2;3;;2;;.;8332;49;4923
20251252;12;2025;8436221;1;1;1;70;;2;124.31851398;63;1;;;;;;;;;1;;60;0;5;7;2;2;3;;2;;.;6121;01;0141
20251252;12;2025;8436221;1;2;1;70;;2;124.31851398;63;1;;;;;;;;;1;;180;0;3;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8436222;1;1;1;70;;2;419.56596269;63;1;;;;;;;;;1;;120;0;4;4;1;2;3;;2;;.;9313;41;4111
20251252;12;2025;8436222;1;2;1;70;;2;419.56596269;63;1;;;;;2;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436225;1;2;1;70;;2;140.55042743;63;1;;;;;;;;;1;;60;0;3;1;10;2;2;;2;;.;4110;49;4923
20251252;12;2025;8436226;1;2;1;70;;2;124.31851398;63;;1;3;4;;;;24;500000;1;;0;3;8;4;1;2;2;;1;600000;9111;9211;01;0111
20251252;12;2025;8436226;1;4;1;70;;2;124.31851398;63;;1;8;1;;;;44;1423500;1;;8;0;8;4;1;2;2;;2;;9211;9211;01;0121
20251252;12;2025;8436227;1;4;1;70;;2;292.10843899;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436229;1;2;1;70;;2;124.31851398;63;1;;;;;;;;;1;;60;0;4;7;4;2;2;;2;;.;9211;01;0122
20251252;12;2025;8436231;1;2;1;70;;2;497.27405591;63;1;;;;;2;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436232;1;2;1;70;;2;124.31851398;63;1;;;;;;2;;1400000;1;;2;0;4;4;1;2;2;;2;;.;7514;10;1020
20251252;12;2025;8436233;1;2;1;70;;2;277.43889622;63;;1;15;7;;;;44;1300000;1;;36;1;1;1;3;2;2;;2;;9211;5131;56;5611
20251252;12;2025;8436233;1;3;1;70;;2;277.43889622;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436234;1;1;1;70;;2;124.31851398;63;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8436235;1;1;1;70;;1;167.57731144;63;1;;;;;;;;;1;;360;0;5;2;10;2;3;;2;;.;0210;84;8422
20251252;12;2025;8436235;1;2;1;70;;1;167.57731144;63;1;;;;;;;;;1;;48;0;1;1;10;2;2;;2;;.;5223;47;4773
20251252;12;2025;8436236;1;1;1;70;;1;219.69700533;63;1;;;;;;;;;1;;240;1;3;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8436236;1;2;1;70;;1;219.69700533;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436236;1;3;1;70;;1;219.69700533;63;1;;;;;;;;;1;;180;1;4;7;4;2;2;;2;;.;6112;01;0122
20251252;12;2025;8436237;1;2;1;70;;1;167.57731144;63;1;;;;;;;;;1;;72;0;3;1;6;2;2;;2;;.;5120;01;0141
20251252;12;2025;8436238;1;1;1;70;;1;286.1999756;63;1;;;;;;;;;1;;672;1;3;1;2;2;2;;2;;.;5223;47;4771
20251252;12;2025;8436239;1;2;1;70;;2;381.27700576;73;1;;;;;2;5;;500000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436240;1;1;1;70;;2;381.27700576;73;1;;;;;;;;;1;;120;2;3;1;2;2;2;;2;;.;5223;47;4719
20251252;12;2025;8436241;1;1;1;70;;2;469.58119545;73;1;;;;;;;;;1;;180;2;5;1;6;2;3;;2;;.;1221;47;4711
20251252;12;2025;8436241;1;2;1;70;;2;469.58119545;73;1;;;;;;;;;1;;96;2;7;2;10;2;2;;2;;.;2342;85;8530
20251252;12;2025;8436241;1;3;1;70;;2;469.58119545;73;1;;;;;;;;;1;;3;2;8;2;10;2;2;;2;;.;0310;84;8422
20251252;12;2025;8436242;1;1;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436242;1;2;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436243;1;1;1;70;;2;381.27700576;73;1;;;;;;;;;1;;360;2;5;2;10;2;3;;2;;.;3131;35;3513
20251252;12;2025;8436243;1;2;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436243;1;3;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436245;1;1;1;70;;2;381.27700576;73;1;;;;;;;;;1;;60;2;5;1;10;2;3;;2;;.;5223;47;4719
20251252;12;2025;8436245;1;2;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436246;1;2;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436247;1;1;1;70;;2;381.27700576;73;1;;;;;;;;;1;;0;2;4;7;2;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436247;1;2;1;70;;2;381.27700576;73;1;;;;;;;;;1;;360;0;3;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8436249;1;1;1;70;;2;450.83591105;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436250;1;3;1;70;;2;381.27700576;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436252;1;2;1;70;;2;572.90327754;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436253;1;2;1;70;;2;572.90327754;73;1;;;;;;;;;1;;108;0;3;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8436253;1;3;1;70;;2;572.90327754;73;;1;4;1;;;;48;1000000;2;;;;;;;;2;;2;;5223;;;
20251252;12;2025;8436254;1;2;1;70;;2;1903.7907674;73;1;;;;;;;;;1;;96;0;3;1;4;2;2;;2;;.;9111;81;8121
20251252;12;2025;8436255;1;3;1;70;;2;2291.6131102;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436258;1;2;1;70;;2;1102.1425119;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436258;1;3;1;70;;2;1102.1425119;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436259;1;2;1;70;;2;647.70562288;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436262;1;2;1;70;;1;1197.5853136;73;;1;4;1;;;;40;900000;1;;4;1;4;4;1;2;2;;2;;5223;9111;81;8121
20251252;12;2025;8436264;1;4;1;70;;1;2200.6819653;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436268;1;2;1;70;;1;2368.0074601;73;1;;;;;1;;30;500000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436268;1;3;1;70;;1;2368.0074601;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436271;1;1;1;70;;1;1751.0687701;73;1;;;;;;;;;1;;36;2;4;4;2;2;2;;2;;.;7221;25;2511
20251252;12;2025;8436271;1;2;1;70;;1;1751.0687701;73;1;;;;;;;;;1;;36;2;3;1;2;2;2;;2;;.;5141;96;9602
20251252;12;2025;8436273;1;1;1;70;;1;1162.1753922;73;1;;;;;;;;;1;;84;0;4;4;1;2;2;;2;;.;8111;08;0811
20251252;12;2025;8436273;1;2;1;70;;1;1162.1753922;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436274;1;3;1;70;;1;2010.1822399;73;1;;;;;;;;;1;;1;2;8;1;5;2;2;;2;;.;2342;94;9499
20251252;12;2025;8436276;1;1;1;70;;1;2216.4513943;73;1;;;;;;;;;1;;4;2;8;4;10;2;2;;2;;.;5321;86;8610
20251252;12;2025;8436276;1;2;1;70;;1;2216.4513943;73;1;;;;;1;;30;550000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436277;1;2;1;70;;1;1811.8795894;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436277;1;3;1;70;;1;1811.8795894;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436279;1;2;1;70;;1;2019.3854897;73;1;;;;;;;;;1;;240;3;3;1;3;2;2;;2;;.;5212;56;5619
20251252;12;2025;8436279;1;3;1;70;;1;2019.3854897;73;;1;8;1;;;;48;1423500;1;;2;2;8;1;2;2;2;;2;;5223;5212;56;5619
20251252;12;2025;8436279;1;4;1;70;;1;2019.3854897;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436279;1;5;1;70;;1;2019.3854897;73;1;;;;;;;;;1;;120;3;4;4;1;2;2;;2;;.;8111;08;0811
20251252;12;2025;8436280;1;2;1;70;;1;1542.0815647;73;1;;;;;;;;;1;;3;0;8;4;1;2;2;;2;;.;5120;56;5629
20251252;12;2025;8436282;1;2;1;70;;1;2388.4443645;73;1;;;;;;;;;1;;12;2;3;3;2;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436282;1;4;1;70;;1;2388.4443645;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436284;1;2;1;70;;2;572.90327754;73;1;;;;;;;;;1;;180;0;3;1;7;2;2;;2;;.;5243;46;4631
20251252;12;2025;8436285;1;1;1;70;;2;572.90327754;73;;1;3;7;;;;45;1400000;1;;2;1;6;7;4;2;2;;1;200000;9211;9211;01;0123
20251252;12;2025;8436287;1;2;1;70;;2;2291.6131102;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436287;1;3;1;70;;2;2291.6131102;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436290;1;1;1;70;;2;572.90327754;73;1;;;;;1;;48;1400000;1;;12;2;9;7;4;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436291;1;2;1;70;;2;921.41737968;73;1;;;;;;;;;1;;6;0;4;1;6;2;2;;2;;.;8153;14;1410
20251252;12;2025;8436292;1;2;1;70;;2;572.90327754;73;1;;;;;;;;;1;;360;0;3;1;3;2;2;;2;;.;5120;56;5611
20251252;12;2025;8436293;1;2;1;70;;2;572.90327754;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436293;1;3;1;70;;2;572.90327754;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436294;1;2;1;70;;1;3436.9149206;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436296;1;1;1;70;;2;1319.254273;73;1;;;;;;;;;1;;144;0;4;7;2;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436296;1;2;1;70;;2;1319.254273;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436296;1;3;1;70;;2;1319.254273;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436297;1;1;1;70;;2;565.32330991;73;1;;;;;;;;;1;;36;0;4;4;10;2;2;;2;;.;2341;85;8530
20251252;12;2025;8436298;1;2;1;70;;2;1048.6461513;73;1;;;;;;;;;1;;240;0;3;7;3;2;2;;2;;.;5120;01;0123
20251252;12;2025;8436300;1;2;1;70;;2;696.2528337;73;1;;;;;2;4;;1423500;1;;1;0;8;4;1;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436301;1;2;1;70;;2;2261.2932397;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436302;1;1;1;70;;2;1048.6461513;73;1;;;;;;;;;1;;6;0;4;4;1;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436302;1;2;1;70;;2;1048.6461513;73;1;;;;;;;;;1;;90;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436304;1;2;1;70;;2;1049.1639412;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436306;1;2;1;70;;1;1637.1802589;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436306;1;3;1;70;;1;1637.1802589;73;1;;;;;;;;;1;;456;2;4;4;1;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436309;1;2;1;70;;1;4357.093589;73;1;;;;;;;;;1;;48;0;8;4;8;2;2;;2;;.;3422;84;8412
20251252;12;2025;8436310;1;2;1;70;;1;287.45793703;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436314;1;1;1;70;;1;334.62045377;66;1;;;;;;;;;1;;2;0;6;1;10;2;2;;2;;.;5230;64;6412
20251252;12;2025;8436315;1;1;1;70;;1;468.87697744;66;1;;;;;;;;;1;;25;2;3;1;4;2;2;;2;;.;5120;56;5611
20251252;12;2025;8436316;1;1;1;70;;1;477.88433252;66;1;;;;;;;;;1;;169;0;3;1;9;2;2;;2;;.;5329;86;8610
20251252;12;2025;8436316;1;2;1;70;;1;477.88433252;66;1;;;;;;;;;1;;256;0;5;2;10;2;3;;2;;.;3412;86;8610
20251252;12;2025;8436316;1;3;1;70;;1;477.88433252;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436317;1;1;1;70;;1;266.20506552;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436318;1;4;1;70;;1;468.80647294;66;1;;;;;;;;;1;;1;0;3;1;2;2;2;;2;;.;9112;56;5613
20251252;12;2025;8436320;1;1;1;70;;1;618.52648404;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436321;1;1;1;70;;1;588.06563437;66;1;;;;;;;;;1;;365;2;3;4;3;2;3;;2;;.;5120;01;0123
20251252;12;2025;8436321;1;2;1;70;;1;588.06563437;66;1;;;;;;;;;1;;62;3;4;1;9;2;3;;2;;.;8153;14;1410
20251252;12;2025;8436322;1;1;1;70;;1;562.08752053;66;1;;;;;;2;;1400000;1;;4;0;8;1;2;2;2;;2;;.;9313;41;4111
20251252;12;2025;8436323;1;2;1;70;;1;385.65768087;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436323;1;3;1;70;;1;385.65768087;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436324;1;1;1;70;;1;290.40552602;66;1;;;;;;;;;1;;480;0;3;1;8;2;2;;2;;.;7543;14;1410
20251252;12;2025;8436325;1;1;1;70;;1;370.36152012;66;1;;;;;;;;;1;;189;0;5;7;2;2;3;;2;;.;1311;01;0123
20251252;12;2025;8436325;1;2;1;70;;1;370.36152012;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436327;1;1;1;70;;1;275.10936528;66;1;;;;;;;;;1;;284;0;5;1;8;2;3;;2;;.;8160;10;1063
20251252;12;2025;8436327;1;2;1;70;;1;275.10936528;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436328;1;2;1;70;;1;292.82171562;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436328;1;3;1;70;;1;292.82171562;66;1;;;;;;;;;1;;456;0;5;1;5;2;3;;2;;.;9211;46;4620
20251252;12;2025;8436329;1;2;1;70;;1;397.91998484;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436329;1;3;1;70;;1;397.91998484;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436331;1;2;1;70;;1;478.3187607;66;1;;;;;;;;;1;;28;0;3;4;1;2;2;;2;;.;4311;69;6920
20251252;12;2025;8436332;1;1;1;70;;1;272.35827162;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436332;1;2;1;70;;1;272.35827162;66;1;;;;;;;;;1;;120;2;5;7;6;2;2;;2;;.;1311;01;0123
20251252;12;2025;8436334;1;1;1;70;;1;287.50147076;66;1;;;;;;;;;1;;66;0;5;4;7;2;3;;2;;.;4227;84;8412
20251252;12;2025;8436335;1;1;1;70;;1;396.9443032;66;1;;;;;;;;;1;;160;0;5;4;1;2;2;;2;;.;3432;82;8230
20251252;12;2025;8436337;1;1;1;70;;1;424.22713126;66;1;;;;;;;;;1;;45;0;3;4;1;2;2;;2;;.;5223;47;4774
20251252;12;2025;8436340;1;1;1;70;;1;254.82304478;66;1;;;;;;;;;1;;240;3;5;7;6;2;3;;2;;.;1311;01;0123
20251252;12;2025;8436341;1;2;1;70;;1;424.50745548;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436341;1;4;1;70;;1;424.50745548;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436344;1;1;1;70;;1;272.35827162;66;1;;;;;;;;;1;;321;3;5;2;10;2;3;;2;;.;4120;36;3600
20251252;12;2025;8436344;1;2;1;70;;1;272.35827162;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436345;1;2;1;70;;1;424.13879236;66;1;;;;;;;;;1;;36;2;5;2;10;1;3;;2;;.;1345;85;8530
20251252;12;2025;8436345;1;4;1;70;;1;424.13879236;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436349;1;1;1;70;;1;425.92810483;66;1;;;;;;;;;1;;48;2;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436351;1;1;1;70;;1;257.39701493;66;1;;;;;;;;;1;;120;3;5;5;3;2;3;;2;;.;1321;10;1081
20251252;12;2025;8436355;1;2;1;70;;2;933.33693489;66;1;;;;;;;;;1;;300;1;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8436357;1;1;1;70;;2;638.76939729;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436357;1;2;1;70;;2;638.76939729;66;1;;;;;;;;;1;;48;0;4;7;3;2;2;;2;;.;9211;01;0123
20251252;12;2025;8436358;1;2;1;70;;2;344.35946721;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8436358;1;3;1;70;;2;344.35946721;66;;1;4;7;;;;44;1200000;1;;1;0;8;7;4;2;2;;2;;9211;9211;01;0123
20251252;12;2025;8436359;1;2;1;70;;2;344.35946721;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
