PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20251249;12;2025;8439788;1;2;1;60;54;1;713.7193089;54;1;5224;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;4;4;4;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;1;12;40;;;10;6;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;20;3;;1;300000;52;5224;9333
20251249;12;2025;8439790;1;3;1;60;54;1;996.89112995;54;1;4111;2;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;1;12;55;;;55;;;1;2;;2;;2;;;;2;2;1;12;6;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;1;1;1;1;2;;2;1;1;1;2;2;2;1;2;;20;2;;1;1500000;41;4111;9313
20251249;12;2025;8439790;1;4;1;60;54;1;996.89112995;54;1;4111;2;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;1;1;12;50;;;50;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;2;;15;8;;1;1600000;41;4111;7112
20251249;12;2025;8439791;1;4;1;60;54;1;471.99814812;54;1;5611;2;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;4;4;4;6;;;150000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;150000;1;;3;;1;2;1;10;2;;10;;;1;7;;5;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;30;3;;1;150000;56;5611;9412
20251249;12;2025;8439793;1;1;1;60;54;1;551.74682117;54;1;7912;1;2;2;12;1;;1;;1;2;1;1;24;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;811750;2;;1;711750;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;4;;1;;1;2;1;5;1;1;1;24;0;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;7;;20;3;;1;1423500;79;7912;8323
20251249;12;2025;8439793;1;2;1;60;54;1;551.74682117;54;1;8559;1;2;2;12;1;;1;;1;2;1;1;72;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;811750;2;;1;711750;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;4;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;3;;1;1423500;85;8559;5311
20251249;12;2025;8439794;1;1;1;60;54;1;659.47923613;54;1;1522;2;;;;;;;;;;;;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;2;1;;2;;2;;;;2;2;1;0;8;4;;3;;2;;;;;;;;1;20;1;1;1;2;1;2;1;2;2;2;2;2;;1;1;1;2;2;2;2;1;14;;;3;;1;;15;1522;7536
20251249;12;2025;8439794;1;2;1;60;54;1;659.47923613;54;1;1522;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;4;3;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;1;12;60;;;60;;;2;1;;4;;2;;;;2;2;1;0;12;1;;9;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;2;2;2;;1;1;1;2;1;2;2;1;14;;;2;;1;1500000;15;1522;7536
20251249;12;2025;8439795;1;1;1;60;54;1;383.2029837;54;1;2310;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;1;4500000;1;2000000;2000000;0;0;500000;;;;;;;;;;;;;;;;;;1;1;2025;2;;2000000;1;;3;;3;1;12;42;;;42;;;1;1;;2;;2;;;;2;2;1;2;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;8;;1;2000000;23;2310;7522
20251249;12;2025;8439795;1;2;1;60;54;1;383.2029837;54;1;2310;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;4;4;4;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;3;1;12;40;;;40;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;1;1;2;1;2;1;1;14;;;3;;1;1600000;23;2310;7522
20251249;12;2025;8439795;1;3;1;60;54;1;383.2029837;54;1;1410;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;4;4;4;3;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;1;1;12;48;;;48;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;2;1;1;2;1;2;2;1;2;;25;3;;1;800000;14;1410;8153
20251249;12;2025;8439796;1;1;1;60;54;1;240.11788568;54;1;4711;2;;;;;;;;;;;;144;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;3;;6;2;11;60;;;60;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;8;;1;700000;47;4711;5221
20251249;12;2025;8439797;1;1;1;60;54;1;568.13125132;54;1;4711;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1300000;1;;3;;1;2;12;48;;;48;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;3;;1;1300000;47;4711;1420
20251249;12;2025;8439797;1;2;1;60;54;1;568.13125132;54;1;4111;2;;;;;;;;;;;;244;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1800000;1;;3;;1;2;12;55;;;55;;;1;2;;2;;2;;;;2;2;1;12;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;25;8;;1;1800000;41;4111;7112
20251249;12;2025;8439798;1;1;1;60;54;1;491.46083607;54;1;4921;2;;;;;;;;;;;;600;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2000000;1;;3;;3;2;12;50;;;50;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;6;;5;3;;1;2000000;49;4921;8324
20251249;12;2025;8439798;1;3;1;60;54;1;491.46083607;54;1;4775;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;3;2;12;48;;;48;;;1;1;;2;;2;;;;2;2;1;1;48;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;10;3;;1;1600000;47;4775;5221
20251249;12;2025;8439799;1;1;1;60;54;1;551.74682117;54;1;9491;1;2;2;12;1;;1;;2;2;2;2;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;1500000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1500000;1;;3;;1;2;12;30;2;;30;;;5;7;;1;;1;2;2;12;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;8;;1;1500000;94;9491;4120
20251249;12;2025;8439799;1;3;1;60;54;1;551.74682117;54;1;4111;1;1;;;1;;1;;2;2;2;2;12;1;;2;1;2;2;1;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;9;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;2;;40;3;;1;1200000;41;4111;7112
20251249;12;2025;8439800;1;2;1;60;54;1;536.50901925;54;1;4530;2;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;800000;1;;3;;3;1;5;84;;;84;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;2;2;;2;1;1;2;2;2;2;2;14;;;3;;1;800000;45;4530;1420
20251249;12;2025;8439800;1;3;1;60;54;1;536.50901925;54;1;4542;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;4;4;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;1;2;12;80;;;80;;;3;7;;2;;2;;;;2;2;1;5;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;11;;15;3;;1;1000000;45;4542;7231
20251249;12;2025;8439800;1;5;1;60;54;1;536.50901925;54;1;9700;1;1;;;1;;1;;2;2;2;2;96;3;;2;2;2;2;1;2;400000;2;;2;;;1;400000;1;300000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;70;;;70;;;1;1;;2;;2;;;;2;2;1;0;18;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;14;;;8;;1;1100000;97;9700;9111
20251249;12;2025;8439802;1;1;1;60;54;1;435.94424565;54;1;9522;1;1;;;1;;1;;2;2;2;2;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;3;;3;2;12;60;;;60;;;2;1;;5;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;1600000;95;9522;7412
20251249;12;2025;8439805;1;2;1;60;54;1;265.67875743;54;1;1410;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;120000;1;;1;;4;2;12;15;2;;5;6;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;8;;1;120000;14;1410;7531
20251249;12;2025;8439806;1;1;1;60;54;1;324.15366375;54;1;9602;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1800000;1;;3;;3;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;1800000;96;9602;5142
20251249;12;2025;8439807;1;1;1;60;54;1;282.79847694;54;1;4754;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;4;4;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;1500000;1;;3;;3;2;12;60;;;60;;;2;7;;3;;2;;;;2;2;1;0;360;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;1500000;47;4754;7522
20251249;12;2025;8439808;1;1;1;60;54;1;381.45121495;54;1;4541;1;1;;;1;;1;;2;2;2;2;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;1500000;1;;3;;3;2;12;60;;;60;;;4;7;;2;;2;;;;2;2;1;2;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;25;3;;1;1500000;45;4541;5223
20251249;12;2025;8439811;1;3;1;60;54;1;193.50620253;54;1;9700;1;1;;;1;;1;;2;2;2;2;144;3;;2;2;2;2;1;2;840000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;1;1;;2;;2;;;;2;2;1;1;3;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;840000;97;9700;9111
20251249;12;2025;8439812;1;1;1;60;54;1;360.1904144;54;1;4773;2;;;;;;;;;;;;168;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;4;4;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2500000;1;;3;;8;2;12;30;2;;30;;;1;1;;3;;2;;;;2;2;1;0;36;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;1;14;;;3;;1;2500000;47;4773;5223
20251249;12;2025;8439812;1;2;1;60;54;1;360.1904144;54;1;8544;1;2;1;;1;;1;;1;1;1;1;120;2;;2;1;1;1;5;2;7000000;1;49000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3500000;1;7000000;1;3500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;20;1;1;1;0;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;3;;1;7000000;85;8544;2310
20251249;12;2025;8439812;1;4;1;60;54;1;360.1904144;54;1;4792;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;4;5;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;5;2;12;10;2;;10;;;1;1;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;3;;1;500000;47;4792;3322
20251249;12;2025;8439813;1;1;1;60;54;1;348.05755806;54;1;5611;1;1;;;1;;1;;2;2;2;2;24;1;;1;1;2;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;3;;2;;;;2;2;1;0;180;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;13;;10;3;;1;1800000;56;5611;1412
20251249;12;2025;8439813;1;2;1;60;54;1;348.05755806;54;1;5613;1;1;;;1;;1;;2;2;2;2;30;1;;1;1;2;2;1;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;1;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;2;3;;1;1200000;56;5613;7514
20251249;12;2025;8439813;1;3;1;60;54;1;348.05755806;54;1;7500;1;2;2;12;1;;1;;1;2;1;1;4;1;;1;1;2;1;1;2;3000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;44;;;44;;;3;7;;1;;1;1;1;0;1;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;2;1;1;1;2;1;1;11;;10;3;;1;3000000;75;7500;2250
20251249;12;2025;8439814;1;1;1;60;54;1;975.36854315;54;1;6424;1;2;2;12;1;;1;;1;2;1;1;36;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;1;180000;2;;2;;;2;;;1;58834;2;2;;;2;;;2;;;1;1361750;2;;1;711750;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;4;;1;;1;1;1;3;1;1;1;0;48;4;;3;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;7;;20;5;;1;1423500;64;6424;4214
20251249;12;2025;8439814;1;3;1;60;54;1;975.36854315;54;1;4520;2;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;4;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;0;1;;2;;5;2;1;48;;;48;;;1;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;2;2;2;2;2;2;2;1;13;;20;3;;1;0;45;4520;7132
20251249;12;2025;8439815;1;1;1;60;54;1;393.64910803;54;1;4799;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;700000;1;;1;;3;2;12;30;2;;30;;;1;5;;1;;2;;;;2;2;1;10;36;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;2;;15;8;;1;700000;47;4799;5243
20251249;12;2025;8439815;1;2;1;60;54;1;393.64910803;54;1;4771;2;;;;;;;;;;;;132;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;4;4;6;;;930000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;930000;1;;3;;1;2;12;30;2;;30;;;2;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;2;1;2;;10;8;;1;930000;47;4771;5223
20251249;12;2025;8439817;1;2;1;60;54;1;491.46083607;54;1;1410;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;3500000;1;;3;;3;2;12;60;;;60;;;1;1;;2;;2;;;;2;2;1;6;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;2;;1;3500000;14;1410;8153
20251249;12;2025;8439820;1;2;1;60;54;1;199.49578838;54;1;8610;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;2;1;1;2;3200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;58000;2;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;30;2;;30;;;9;7;;1;;1;1;1;6;1;1;1;0;24;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;1;1;1;1;2;1;1;8;;15;3;;1;3200000;86;8610;2240
20251249;12;2025;8439823;1;1;1;60;54;1;2466.0507642;54;1;9511;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;4;4;4;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;900000;1;;3;;1;2;12;54;;;54;;;1;7;;2;;2;;;;2;2;1;1;36;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;;40;9;;1;900000;95;9511;7422
20251249;12;2025;8439823;1;2;1;60;54;1;2466.0507642;54;1;6110;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;58834;2;2;;;2;;;2;;;1;1361750;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;9;1;;1;;1;1;1;3;1;1;1;1;36;1;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;9;;1;1423500;61;6110;4110
20251249;12;2025;8439825;1;1;1;60;54;1;314.80865874;54;1;4755;1;2;1;;1;;1;;1;2;1;1;72;1;;1;1;2;1;1;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;1;2000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;2;1;1;1;1;1;98;144;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;7;3;;1;4000000;47;4755;5223
20251249;12;2025;8439826;1;1;1;60;54;1;664.61667339;54;1;1410;2;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;3;;;1350000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;1;;5;1;12;55;;;55;;;1;1;;2;;2;;;;2;2;1;0;36;4;;3;;2;;;;;;;;2;;;;1;1;1;1;1;2;1;1;2;2;;2;1;2;2;1;2;2;2;14;;;3;;1;1200000;14;1410;8153
20251249;12;2025;8439826;1;3;1;60;54;1;664.61667339;54;1;4921;2;;;;;;;;;;;;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3760000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1400000;1;;3;;4;1;12;65;;;65;;;1;4;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;6;;10;9;;1;1400000;49;4921;8324
